,beds,full_baths,sqft,year_built,list_price,price_per_sqft
9346,1.0,1.0,850.0,1931.0,249000.0,293.0
9347,3.0,3.0,3718.0,1870.0,7250000.0,1950.0
9349,0.0,2.0,704.0,2008.0,695000.0,987.0
9351,7.0,2.0,2862.0,1925.0,850000.0,297.0
9353,1.0,1.0,995.0,1927.0,1525000.0,1533.0
9354,1.0,1.0,937.0,1906.0,1750000.0,1868.0
9355,1.0,1.0,1010.0,2005.0,1345000.0,1332.0
9356,2.0,2.0,1100.0,1982.0,1795000.0,1632.0
9357,2.0,2.0,1192.0,1907.0,4995000.0,4190.0
9358,1.0,1.0,943.0,2009.0,2295000.0,2434.0
9359,2.0,2.0,1070.0,1990.0,1950000.0,1822.0
9360,2.0,2.0,1590.0,1928.0,3700000.0,2327.0
9362,2.0,2.0,1168.0,1978.0,1900000.0,1627.0
9363,2.0,2.0,1198.0,2007.0,999999.0,835.0
9364,2.0,1.0,827.0,1958.0,469000.0,567.0
9365,4.0,4.0,2461.0,2022.0,5940000.0,2414.0
9369,2.0,2.0,1208.0,1975.0,1750000.0,1449.0
9370,4.0,2.0,1063.0,1955.0,749999.0,706.0
9371,1.0,1.0,800.0,1962.0,418000.0,523.0
9376,2.0,1.0,1037.0,1985.0,399000.0,385.0
9377,3.0,3.0,2046.0,2020.0,5412650.0,2645.0
9378,2.0,2.0,650.0,1900.0,1195000.0,1838.0
9382,4.0,1.0,2084.0,1920.0,554500.0,266.0
9384,2.0,1.0,1200.0,1940.0,639000.0,533.0
9385,5.0,2.0,2880.0,1960.0,1449000.0,503.0
9386,2.0,1.0,1159.0,1992.0,478888.0,413.0
9387,2.0,2.0,1471.0,2020.0,4707100.0,3200.0
9388,2.0,3.0,1739.0,1952.0,1590000.0,914.0
9390,2.0,2.0,2334.0,1925.0,1775000.0,760.0
9391,2.0,1.0,640.0,2023.0,680000.0,1063.0
9392,2.0,2.0,1481.0,2020.0,6427200.0,4340.0
9393,2.0,2.0,1412.0,2002.0,2950000.0,2089.0
9394,1.0,1.0,1000.0,1935.0,765000.0,765.0
9395,4.0,2.0,1080.0,1920.0,1100000.0,1019.0
9397,2.0,1.0,640.0,2023.0,720000.0,1125.0
9398,1.0,1.0,632.0,2023.0,1205000.0,1907.0
9399,1.0,1.0,632.0,2023.0,1375000.0,2176.0
9400,0.0,1.0,478.0,2023.0,855000.0,1789.0
9401,2.0,2.0,926.0,2023.0,2445000.0,2640.0
9402,2.0,1.0,640.0,2023.0,850000.0,1328.0
9403,3.0,3.0,2130.0,1908.0,4950000.0,2324.0
9405,1.0,1.0,1470.0,1961.0,369000.0,251.0
9407,6.0,3.0,4200.0,1899.0,5400000.0,1286.0
9408,3.0,2.0,1262.0,1952.0,1350000.0,1070.0
9409,3.0,1.0,1280.0,1920.0,415000.0,324.0
9410,6.0,3.0,3972.0,1899.0,2395000.0,603.0
9411,2.0,3.0,1728.0,1952.0,1395000.0,807.0
9412,1.0,1.0,1470.0,1961.0,369000.0,251.0
9413,2.0,2.0,1400.0,1947.0,2295000.0,1639.0
9414,2.0,1.0,935.0,1950.0,261111.0,279.0
9420,1.0,2.0,625.0,1936.0,269000.0,430.0
9421,0.0,1.0,600.0,1911.0,458000.0,763.0
9422,1.0,1.0,625.0,1936.0,269000.0,430.0
9423,2.0,2.0,1036.0,1924.0,835000.0,806.0
9424,2.0,1.0,1200.0,1938.0,258000.0,215.0
9425,6.0,3.0,3200.0,1901.0,889000.0,278.0
9426,1.0,1.0,1000.0,1969.0,1525000.0,1525.0
9430,1.0,2.0,800.0,1962.0,338500.0,423.0
9431,6.0,5.0,4587.0,1899.0,16200000.0,3532.0
9433,6.0,3.0,3550.0,1983.0,1360000.0,383.0
9435,4.0,3.0,1528.0,1925.0,1180000.0,772.0
9436,4.0,2.0,1617.0,1952.0,1298000.0,803.0
9437,2.0,1.0,779.0,1952.0,430000.0,552.0
9438,2.0,2.0,1345.0,2006.0,2799000.0,2081.0
9439,4.0,3.0,1920.0,1952.0,635000.0,331.0
9440,2.0,1.0,963.0,1963.0,775000.0,805.0
9441,2.0,2.0,889.0,1909.0,695000.0,782.0
9443,11.0,4.0,3150.0,1923.0,2100000.0,667.0
9444,0.0,1.0,700.0,1965.0,329000.0,470.0
9445,1.0,1.0,795.0,1950.0,165000.0,208.0
9447,8.0,2.0,2248.0,1931.0,3500000.0,1557.0
9448,3.0,1.0,1079.0,1955.0,749999.0,695.0
9449,3.0,2.0,1309.0,1990.0,1590000.0,1215.0
9450,2.0,4.0,3300.0,1925.0,1599000.0,485.0
9451,4.0,2.0,1912.0,1910.0,948000.0,496.0
9453,11.0,4.0,3120.0,1923.0,2100000.0,673.0
9456,2.0,2.0,1367.0,2008.0,2190000.0,1602.0
9457,1.0,1.0,1222.0,2005.0,3200000.0,2619.0
9459,2.0,2.0,1052.0,2008.0,936000.0,890.0
9461,3.0,3.0,2021.0,2014.0,3250000.0,1608.0
9463,3.0,3.0,1600.0,1930.0,718000.0,449.0
9464,3.0,1.0,1590.0,1930.0,1230250.0,774.0
9466,1.0,1.0,792.0,1966.0,220000.0,278.0
9467,2.0,2.0,950.0,1973.0,648888.0,683.0
9470,1.0,1.0,700.0,1952.0,269000.0,384.0
9473,2.0,1.0,700.0,1925.0,69900.0,100.0
9474,8.0,2.0,2248.0,1931.0,3500000.0,1557.0
9476,3.0,2.0,1704.0,2001.0,3250000.0,1907.0
9477,3.0,3.0,1630.0,2019.0,3900000.0,2393.0
9478,1.0,1.0,855.0,2015.0,1750000.0,2047.0
9479,1.0,1.0,1328.0,1900.0,1150000.0,866.0
9480,3.0,3.0,2400.0,1975.0,2250000.0,938.0
9481,1.0,1.0,703.0,1985.0,1195000.0,1700.0
9483,2.0,1.0,30800.0,1925.0,8750000.0,284.0
9484,48.0,40.0,30800.0,1925.0,8750000.0,284.0
9485,2.0,3.0,2406.0,2007.0,9900000.0,4115.0
9486,2.0,1.0,950.0,1952.0,349000.0,367.0
9487,3.0,1.0,800.0,1989.0,609900.0,762.0
9489,6.0,4.0,2920.0,1910.0,2495000.0,854.0
9490,1.0,1.0,750.0,1940.0,150000.0,200.0
9491,3.0,2.0,4200.0,1890.0,5995000.0,1427.0
9492,4.0,3.0,3620.0,2005.0,1698000.0,469.0
9493,2.0,2.0,928.0,1985.0,638888.0,688.0
9494,2.0,3.0,1224.0,1920.0,699000.0,571.0
9495,2.0,1.0,704.0,2016.0,569000.0,808.0
9496,3.0,2.0,1302.0,2019.0,2050000.0,1575.0
9497,2.0,2.0,1051.0,2019.0,1825000.0,1736.0
9498,3.0,2.0,1532.0,2005.0,558000.0,364.0
9499,3.0,1.0,1572.0,1925.0,314000.0,200.0
9500,1.0,1.0,750.0,1955.0,319000.0,425.0
9501,4.0,2.0,2049.0,1980.0,924800.0,451.0
9503,4.0,3.0,2135.0,2023.0,2995000.0,1403.0
9504,3.0,1.0,1216.0,1930.0,915000.0,752.0
9507,3.0,2.0,1532.0,2005.0,558000.0,364.0
9509,5.0,2.0,1764.0,1925.0,1398000.0,793.0
9511,3.0,3.0,1056.0,1920.0,680000.0,644.0
9512,3.0,2.0,1620.0,1940.0,609000.0,376.0
9516,3.0,3.0,1352.0,2023.0,2275000.0,1683.0
9517,1.0,1.0,846.0,2009.0,595000.0,703.0
9519,1.0,1.0,1030.0,1970.0,375000.0,364.0
9520,2.0,2.0,937.0,2023.0,829000.0,885.0
9521,2.0,2.0,1257.0,2023.0,2400000.0,1909.0
9522,4.0,3.0,4019.0,2015.0,25800000.0,6420.0
9523,1.0,1.0,1030.0,1970.0,375000.0,364.0
9524,2.0,1.0,1200.0,1952.0,515000.0,429.0
9526,0.0,1.0,592.0,2005.0,645000.0,1090.0
9527,2.0,2.0,1525.0,1966.0,3395000.0,2226.0
9530,1.0,1.0,750.0,1965.0,625000.0,833.0
9535,4.0,3.0,1217.0,1915.0,449999.0,370.0
9536,3.0,1.0,1638.0,1960.0,650000.0,397.0
9537,3.0,2.0,1738.0,1955.0,749998.0,432.0
9539,3.0,2.0,1260.0,1945.0,897888.0,713.0
9541,1.0,1.0,750.0,1957.0,258000.0,344.0
9542,10.0,5.0,3060.0,1940.0,1700000.0,556.0
9543,1.0,1.0,980.0,1975.0,295000.0,301.0
9544,4.0,1.0,2230.0,1965.0,825000.0,370.0
9545,2.0,2.0,1200.0,1931.0,899000.0,749.0
9546,3.0,2.0,3121.0,1906.0,3495000.0,1120.0
9547,2.0,1.0,10472.0,1994.0,3600000.0,344.0
9548,2.0,1.0,965.0,1950.0,275000.0,285.0
9549,5.0,3.0,2331.0,1899.0,799000.0,343.0
9551,0.0,1.0,475.0,1960.0,399000.0,840.0
9553,3.0,2.0,2460.0,2022.0,3995000.0,1624.0
9554,3.0,2.0,1770.0,2007.0,649000.0,367.0
9556,1.0,1.0,557.0,2021.0,499000.0,896.0
9557,6.0,6.0,4375.0,2006.0,6195000.0,1416.0
9558,1.0,1.0,665.0,1989.0,675000.0,1015.0
9560,6.0,5.0,3000.0,1985.0,1250000.0,417.0
9561,1.0,1.0,730.0,1907.0,1495000.0,2048.0
9562,3.0,4.0,3083.0,1975.0,9300000.0,3017.0
9563,0.0,1.0,525.0,2004.0,485000.0,924.0
9564,2.0,2.0,1804.0,1900.0,3125000.0,1732.0
9565,1.0,1.0,698.0,1907.0,1450000.0,2077.0
9566,3.0,2.0,1623.0,2018.0,1095000.0,675.0
9567,1.0,1.0,1450.0,1910.0,2450000.0,1690.0
9569,1.0,2.0,1400.0,1975.0,1795000.0,1282.0
9570,4.0,4.0,2968.0,2007.0,2975000.0,1002.0
9571,1.0,1.0,950.0,1962.0,795000.0,837.0
9572,1.0,1.0,850.0,1960.0,376666.0,443.0
9573,6.0,2.0,2720.0,1901.0,989000.0,364.0
9574,2.0,2.0,955.0,2021.0,1645000.0,1723.0
9575,3.0,1.0,1328.0,1925.0,639000.0,481.0
9576,6.0,2.0,2200.0,1960.0,1229000.0,559.0
9580,3.0,1.0,1604.0,1920.0,505000.0,315.0
9581,3.0,2.0,1600.0,1961.0,2000000.0,1250.0
9582,1.0,1.0,608.0,1986.0,850000.0,1398.0
9583,3.0,2.0,1323.0,1945.0,549000.0,415.0
9585,1.0,1.0,800.0,1964.0,299000.0,374.0
9588,7.0,7.0,10325.0,1869.0,27500000.0,2663.0
9589,3.0,3.0,3750.0,1920.0,4995000.0,1332.0
9591,2.0,1.0,607.0,1950.0,324900.0,535.0
9593,0.0,1.0,600.0,1900.0,645000.0,1075.0
9596,2.0,1.0,900.0,1950.0,318000.0,353.0
9597,2.0,2.0,1767.0,1996.0,5500000.0,3113.0
9598,3.0,3.0,1200.0,1990.0,850000.0,708.0
9599,3.0,2.0,1056.0,1920.0,675000.0,639.0
9600,7.0,8.0,10325.0,1869.0,27500000.0,2663.0
9602,3.0,2.0,2472.0,2016.0,4440000.0,1796.0
9604,1.0,1.0,850.0,1936.0,718000.0,845.0
9606,2.0,2.0,1492.0,1942.0,2095000.0,1404.0
9608,2.0,2.0,1283.0,2004.0,3995000.0,3114.0
9609,6.0,5.0,3600.0,2023.0,1125000.0,313.0
9610,2.0,2.0,1200.0,1970.0,688888.0,574.0
9611,3.0,1.0,1240.0,1925.0,745000.0,601.0
9614,2.0,2.0,1238.0,2023.0,1950000.0,1575.0
9615,2.0,2.0,1226.0,2022.0,2585000.0,2108.0
9616,4.0,3.0,2227.0,2016.0,4900000.0,2200.0
9618,4.0,4.0,4019.0,2015.0,27400000.0,6818.0
9619,1.0,1.0,1230.0,1906.0,2249000.0,1828.0
9620,2.0,2.0,1327.0,1900.0,1275000.0,961.0
9621,1.0,1.0,728.0,2022.0,1350000.0,1854.0
9622,3.0,3.0,2170.0,2022.0,4950000.0,2281.0
9623,3.0,3.0,1997.0,1899.0,2445000.0,1224.0
9624,1.0,1.0,728.0,2022.0,1500000.0,2060.0
9625,4.0,4.0,2371.0,2022.0,8075000.0,3406.0
9626,2.0,2.0,992.0,2022.0,2150000.0,2167.0
9627,4.0,3.0,2834.0,2022.0,8400000.0,2964.0
9628,1.0,1.0,700.0,1958.0,750000.0,1071.0
9629,2.0,2.0,948.0,2017.0,1450000.0,1530.0
9630,0.0,2.0,41400.0,1952.0,8500000.0,205.0
9631,1.0,1.0,693.0,2007.0,695000.0,1003.0
9632,2.0,2.0,992.0,2022.0,2330000.0,2349.0
9633,2.0,1.0,450.0,1926.0,325000.0,722.0
9634,2.0,2.0,1704.0,1920.0,3685000.0,2163.0
9638,8.0,6.0,3206.0,2004.0,1250000.0,390.0
9639,4.0,5.0,5427.0,1951.0,24500000.0,4514.0
9640,2.0,2.0,3050.0,1952.0,4250000.0,1393.0
9641,3.0,2.0,1463.0,2004.0,2295000.0,1569.0
9642,2.0,2.0,1616.0,1952.0,1645000.0,1018.0
9643,1.0,1.0,800.0,2008.0,739000.0,924.0
9645,5.0,2.0,1938.0,1940.0,799000.0,412.0
9646,3.0,2.0,1472.0,1920.0,1650000.0,1121.0
9647,1.0,1.0,700.0,1962.0,430000.0,614.0
9648,3.0,2.0,1017.0,2004.0,789000.0,776.0
9652,4.0,3.0,3900.0,1930.0,5999000.0,1538.0
9653,4.0,3.0,1746.0,1930.0,950000.0,544.0
9654,1.0,1.0,994.0,1970.0,385000.0,387.0
9658,2.0,1.0,700.0,1963.0,775000.0,1107.0
9659,4.0,5.0,3540.0,2022.0,4195000.0,1185.0
9660,2.0,2.0,1144.0,2022.0,1760000.0,1538.0
9661,6.0,4.0,2886.0,2008.0,850000.0,295.0
9662,2.0,2.0,962.0,2009.0,725000.0,754.0
9663,2.0,2.0,1250.0,1963.0,585000.0,468.0
9664,4.0,2.0,2180.0,1920.0,849000.0,389.0
9665,1.0,1.0,610.0,2005.0,780000.0,1279.0
9666,2.0,1.0,850.0,1960.0,259900.0,306.0
9667,4.0,3.0,2100.0,1930.0,599000.0,285.0
9668,1.0,1.0,750.0,1949.0,170000.0,227.0
9670,2.0,2.0,964.0,1940.0,625000.0,648.0
9671,4.0,2.0,2000.0,1994.0,685000.0,343.0
9672,2.0,1.0,866.0,2010.0,180000.0,208.0
9674,2.0,2.0,1405.0,1963.0,1595000.0,1135.0
9675,0.0,1.0,450.0,1961.0,500000.0,1111.0
9676,3.0,3.0,2369.0,1930.0,3795000.0,1602.0
9677,3.0,2.0,1721.0,2020.0,2990000.0,1737.0
9678,3.0,2.0,800.0,1945.0,611999.0,765.0
9680,3.0,1.0,1260.0,1947.0,660000.0,524.0
9681,6.0,2.0,3490.0,1901.0,599999.0,172.0
9682,2.0,1.0,762.0,1990.0,585000.0,768.0
9683,2.0,2.0,1250.0,1963.0,585000.0,468.0
9684,2.0,2.0,1180.0,1960.0,1600000.0,1356.0
9687,2.0,2.0,1345.0,2006.0,2695000.0,2004.0
9689,0.0,1.0,930.0,2018.0,989000.0,1063.0
9690,1.0,1.0,673.0,1952.0,775000.0,1152.0
9691,2.0,2.0,1130.0,1987.0,1635000.0,1447.0
9692,2.0,2.0,2391.0,1924.0,2399000.0,1003.0
9694,2.0,2.0,1042.0,1952.0,1350000.0,1296.0
9697,1.0,1.0,600.0,1952.0,509000.0,848.0
9698,0.0,1.0,525.0,2006.0,475000.0,905.0
9700,1.0,1.0,766.0,1987.0,1330000.0,1736.0
9701,4.0,2.0,1700.0,1940.0,1159000.0,682.0
9703,4.0,3.0,5000.0,1950.0,899000.0,180.0
9705,2.0,2.0,1509.0,2005.0,3250000.0,2154.0
9706,1.0,1.0,870.0,1942.0,465000.0,534.0
9707,3.0,2.0,2081.0,2021.0,3275000.0,1574.0
9710,4.0,1.0,1107.0,1925.0,699990.0,632.0
9711,2.0,1.0,900.0,1952.0,245000.0,272.0
9712,1.0,1.0,766.0,1987.0,1330000.0,1736.0
9713,3.0,2.0,2000.0,1935.0,649000.0,325.0
9714,3.0,1.0,1050.0,1952.0,219000.0,209.0
9716,4.0,2.0,1107.0,1925.0,699990.0,632.0
9717,0.0,1.0,450.0,1939.0,459900.0,1022.0
9718,5.0,4.0,3996.0,1988.0,1789000.0,448.0
9719,1.0,1.0,704.0,1899.0,379000.0,538.0
9720,5.0,5.0,4859.0,1940.0,26000000.0,5351.0
9721,5.0,3.0,3912.0,1899.0,6995000.0,1788.0
9722,2.0,1.0,900.0,1952.0,245000.0,272.0
9723,2.0,2.0,1004.0,2008.0,1600000.0,1594.0
9725,3.0,2.0,1880.0,1963.0,775000.0,412.0
9726,3.0,2.0,1494.0,1911.0,1750000.0,1171.0
9727,2.0,2.0,1094.0,1949.0,1599000.0,1462.0
9731,3.0,1.0,1560.0,1935.0,1157000.0,742.0
9733,2.0,2.0,1447.0,1920.0,2099000.0,1451.0
9737,2.0,2.0,1494.0,2007.0,2350000.0,1573.0
9739,3.0,2.0,2000.0,1910.0,1695000.0,848.0
9741,1.0,1.0,902.0,1900.0,1495000.0,1657.0
9743,3.0,2.0,1745.0,2016.0,3325000.0,1905.0
9746,2.0,2.0,1044.0,1996.0,1850000.0,1772.0
9747,1.0,1.0,850.0,1955.0,325000.0,382.0
9748,2.0,2.0,1600.0,1958.0,1950000.0,1219.0
9750,3.0,3.0,1601.0,1899.0,2449000.0,1530.0
9752,3.0,3.0,5094.0,1952.0,8850000.0,1737.0
9755,2.0,2.0,7650.0,1931.0,1750000.0,229.0
9757,3.0,2.0,1700.0,1963.0,925000.0,544.0
9761,0.0,1.0,729.0,1892.0,1200000.0,1646.0
9762,3.0,3.0,2312.0,2021.0,3995000.0,1728.0
9763,3.0,2.0,1887.0,1910.0,3795000.0,2011.0
9766,3.0,1.0,1300.0,1931.0,1750000.0,1346.0
9767,4.0,3.0,3452.0,2008.0,11000000.0,3187.0
9768,4.0,1.0,2015.0,1920.0,1500000.0,744.0
9770,2.0,1.0,900.0,1965.0,270000.0,300.0
9771,6.0,2.0,2000.0,2005.0,680000.0,340.0
9773,0.0,1.0,675.0,1965.0,339000.0,502.0
9774,4.0,2.0,1536.0,1980.0,718888.0,468.0
9776,5.0,5.0,4297.0,2006.0,8900000.0,2071.0
9778,2.0,1.0,1320.0,1984.0,485000.0,367.0
9780,3.0,3.0,1357.0,2019.0,1540000.0,1135.0
9782,2.0,2.0,1272.0,2021.0,1975000.0,1553.0
9784,4.0,3.0,1750.0,1924.0,1195000.0,683.0
9786,4.0,1.0,1856.0,1920.0,639000.0,344.0
9788,2.0,2.0,670.0,2004.0,650000.0,970.0
9789,3.0,2.0,1557.0,1945.0,699500.0,449.0
9790,2.0,2.0,1433.0,1987.0,1899000.0,1325.0
9791,2.0,2.0,1520.0,2023.0,3300000.0,2171.0
9792,1.0,1.0,650.0,1962.0,279999.0,431.0
9793,3.0,1.0,2295.0,1901.0,1175000.0,512.0
9795,9.0,3.0,2400.0,1915.0,2250000.0,938.0
9797,3.0,2.0,1232.0,1996.0,848000.0,688.0
9798,6.0,4.0,3024.0,1899.0,2500000.0,827.0
9800,2.0,1.0,1960.0,1970.0,485000.0,247.0
9801,5.0,5.0,3498.0,1999.0,4395000.0,1256.0
9803,4.0,2.0,1590.0,2000.0,999000.0,628.0
9806,1.0,1.0,680.0,1964.0,219000.0,322.0
9807,3.0,1.0,1520.0,1940.0,950000.0,625.0
9808,18.0,6.0,5700.0,1930.0,1999000.0,351.0
9809,5.0,3.0,2080.0,1915.0,975000.0,469.0
9813,3.0,2.0,1782.0,1950.0,1300000.0,730.0
9814,1.0,1.0,1226.0,1975.0,419000.0,342.0
9815,4.0,5.0,2717.0,2007.0,5995000.0,2206.0
9817,3.0,2.0,1595.0,2003.0,4250000.0,2665.0
9818,2.0,2.0,1000.0,1963.0,1350000.0,1350.0
9819,3.0,1.0,1280.0,1920.0,689000.0,538.0
9821,5.0,3.0,1768.0,2021.0,1180000.0,667.0
9822,5.0,4.0,1768.0,2021.0,1180000.0,667.0
9823,1.0,1.0,690.0,2021.0,559000.0,810.0
9824,4.0,3.0,3809.0,1881.0,12000000.0,3150.0
9826,4.0,2.0,1590.0,2000.0,999000.0,628.0
9827,5.0,3.0,4065.0,1920.0,6999500.0,1722.0
9828,6.0,5.0,2548.0,2021.0,1399000.0,549.0
9830,3.0,1.0,1064.0,1930.0,715000.0,672.0
9831,1.0,1.0,700.0,2017.0,758000.0,1083.0
9833,15.0,7.0,6000.0,1926.0,2850000.0,475.0
9834,2.0,2.0,1500.0,1975.0,649000.0,433.0
9836,2.0,2.0,1242.0,2010.0,999999.0,805.0
9837,5.0,5.0,3717.0,1979.0,7400000.0,1991.0
9838,3.0,3.0,2922.0,2007.0,9195000.0,3147.0
9839,3.0,3.0,2015.0,1928.0,4915000.0,2439.0
9840,2.0,2.0,1000.0,1929.0,799000.0,799.0
9841,4.0,2.0,2585.0,1970.0,760000.0,294.0
9842,3.0,3.0,1928.0,1928.0,4630000.0,2401.0
9843,1.0,1.0,870.0,2022.0,1150000.0,1322.0
9845,2.0,2.0,1161.0,1926.0,1399000.0,1205.0
9846,2.0,2.0,1955.0,2016.0,5995000.0,3066.0
9847,2.0,2.0,1607.0,2001.0,2500000.0,1556.0
9849,7.0,4.0,1000.0,1901.0,1108000.0,1108.0
9850,4.0,2.0,1900.0,1950.0,1585000.0,834.0
9852,3.0,2.0,1800.0,2022.0,2450000.0,1361.0
9854,5.0,3.0,1720.0,1960.0,865000.0,503.0
9856,2.0,2.0,1254.0,1910.0,550000.0,439.0
9859,8.0,3.0,2074.0,1940.0,1499000.0,723.0
9860,3.0,3.0,1450.0,1920.0,888000.0,612.0
9861,3.0,3.0,1450.0,1920.0,888000.0,612.0
9863,2.0,2.0,1180.0,1888.0,1890000.0,1602.0
9864,4.0,4.0,3180.0,1960.0,995000.0,313.0
9865,7.0,6.0,6373.0,2009.0,19700000.0,3091.0
9868,2.0,2.0,1176.0,2005.0,945900.0,804.0
9869,4.0,3.0,1624.0,1960.0,920000.0,567.0
9873,1.0,1.0,864.0,1937.0,229000.0,265.0
9875,3.0,1.0,1696.0,1915.0,775000.0,457.0
9876,2.0,2.0,1700.0,1975.0,829000.0,488.0
9877,0.0,1.0,649.0,2007.0,875000.0,1348.0
9879,7.0,4.0,3120.0,1931.0,2250000.0,721.0
9880,2.0,2.0,1013.0,2022.0,1320000.0,1303.0
9883,5.0,3.0,3740.0,1899.0,1749900.0,468.0
9884,9.0,6.0,3507.0,2014.0,2450000.0,699.0
9885,5.0,3.0,3740.0,1899.0,1749900.0,468.0
9887,4.0,2.0,1219.0,1945.0,1099888.0,902.0
9889,3.0,3.0,3739.0,2007.0,27000000.0,7221.0
9890,3.0,3.0,2332.0,2022.0,5500000.0,2358.0
9891,1.0,1.0,934.0,2022.0,1825000.0,1954.0
9892,2.0,1.0,1050.0,1951.0,369000.0,351.0
9894,3.0,1.0,892.0,2022.0,720000.0,807.0
9895,3.0,3.0,2440.0,2021.0,5600000.0,2295.0
9896,3.0,3.0,2405.0,2021.0,4850000.0,2017.0
9899,5.0,2.0,2000.0,1920.0,950000.0,475.0
9900,6.0,6.0,4610.0,2021.0,12995000.0,2819.0
9901,3.0,2.0,1213.0,2024.0,1750000.0,1443.0
9903,1.0,1.0,845.0,2015.0,1598000.0,1891.0
9905,3.0,3.0,2139.0,1952.0,4499000.0,2103.0
9906,5.0,4.0,4425.0,1899.0,5995000.0,1355.0
9907,4.0,2.0,7825.0,1899.0,12495000.0,1597.0
9909,6.0,5.0,3096.0,1915.0,915000.0,296.0
9910,2.0,2.0,966.0,2008.0,658000.0,681.0
9911,4.0,1.0,2100.0,1913.0,999999.0,476.0
9912,3.0,3.0,2367.0,1929.0,8950000.0,3781.0
9913,1.0,1.0,1000.0,1983.0,1449000.0,1449.0
9914,1.0,1.0,840.0,1927.0,1050000.0,1250.0
9915,2.0,1.0,720.0,1952.0,630000.0,875.0
9916,5.0,6.0,8000.0,1952.0,15995000.0,1999.0
9917,7.0,6.0,5200.0,1952.0,10250000.0,1971.0
9918,4.0,5.0,3208.0,2018.0,10950000.0,3413.0
9919,2.0,2.0,950.0,1916.0,610000.0,642.0
9922,2.0,1.0,898.0,1973.0,1135000.0,1264.0
9923,2.0,6.0,4465.0,1910.0,1750000.0,392.0
9924,3.0,2.0,1881.0,1930.0,799000.0,425.0
9925,3.0,1.0,2380.0,1940.0,1295000.0,544.0
9927,2.0,2.0,1100.0,1922.0,729000.0,663.0
9929,1.0,1.0,850.0,1955.0,325000.0,382.0
9930,3.0,3.0,2515.0,2003.0,5400000.0,2147.0
9931,3.0,2.0,1656.0,1952.0,1845000.0,1114.0
9932,3.0,2.0,1204.0,1975.0,599900.0,498.0
9933,3.0,1.0,1248.0,1972.0,900000.0,721.0
9936,2.0,2.0,1100.0,2005.0,1300000.0,1182.0
9937,3.0,2.0,1204.0,1975.0,599900.0,498.0
9938,2.0,2.0,3220.0,1952.0,1959000.0,608.0
9940,3.0,2.0,1500.0,1947.0,1825000.0,1217.0
9941,0.0,1.0,478.0,1956.0,480000.0,1004.0
9943,2.0,2.0,1593.0,2018.0,4145000.0,2602.0
9946,0.0,1.0,500.0,1964.0,134900.0,270.0
9947,2.0,1.0,708.0,2015.0,728000.0,1028.0
9949,2.0,1.0,856.0,1950.0,449900.0,526.0
9952,3.0,2.0,1881.0,1930.0,785000.0,417.0
9953,2.0,2.0,1371.0,2020.0,3275000.0,2389.0
9955,6.0,4.0,2134.0,2007.0,1050000.0,492.0
9956,3.0,2.0,2803.0,1906.0,4995000.0,1782.0
9960,8.0,3.0,4000.0,2023.0,2299000.0,575.0
9963,2.0,1.0,900.0,1963.0,399000.0,443.0
9964,1.0,1.0,702.0,1988.0,649900.0,926.0
9967,2.0,1.0,950.0,1952.0,318000.0,335.0
9968,2.0,2.0,1265.0,1899.0,1275000.0,1008.0
9969,3.0,1.0,1000.0,1935.0,699000.0,699.0
9971,1.0,2.0,1560.0,1915.0,1775000.0,1138.0
9972,0.0,1.0,515.0,1960.0,185000.0,359.0
9973,6.0,2.0,2100.0,2008.0,950000.0,452.0
9974,2.0,2.0,953.0,2021.0,838000.0,879.0
9975,2.0,8.0,6300.0,1920.0,1750000.0,278.0
9978,3.0,3.0,2181.0,2017.0,2390000.0,1096.0
9979,3.0,2.0,2190.0,2022.0,5300000.0,2420.0
9980,1.0,1.0,750.0,1926.0,525000.0,700.0
9981,2.0,2.0,1194.0,2016.0,2268000.0,1899.0
9983,6.0,4.0,1979.0,1910.0,1380000.0,697.0
9985,2.0,1.0,836.0,2006.0,428000.0,512.0
9986,1.0,1.0,572.0,2023.0,639000.0,1117.0
9987,5.0,2.0,2208.0,1910.0,1325000.0,600.0
9989,4.0,3.0,2928.0,1952.0,3150000.0,1076.0
9990,1.0,1.0,745.0,2006.0,1125000.0,1510.0
9991,4.0,4.0,2870.0,1929.0,4495000.0,1566.0
9993,3.0,2.0,1875.0,1950.0,925000.0,493.0
9994,3.0,3.0,1845.0,1952.0,5000000.0,2710.0
9996,1.0,1.0,561.0,2023.0,581000.0,1036.0
9997,1.0,1.0,595.0,2023.0,581000.0,976.0
9998,1.0,1.0,603.0,2023.0,590000.0,978.0
9999,1.0,1.0,705.0,2023.0,715000.0,1014.0
10000,6.0,3.0,1540.0,1955.0,879000.0,571.0
10001,2.0,2.0,777.0,2023.0,792000.0,1019.0
10002,2.0,2.0,770.0,2023.0,780000.0,1013.0
10003,1.0,1.0,588.0,2023.0,573000.0,974.0
10004,3.0,2.0,1308.0,1935.0,825000.0,631.0
10005,9.0,6.0,3300.0,2005.0,1200000.0,364.0
10006,3.0,1.0,1274.0,1990.0,599999.0,471.0
10007,3.0,2.0,1880.0,1930.0,1350000.0,718.0
10009,3.0,2.0,1800.0,1930.0,1350000.0,750.0
10012,3.0,3.0,2500.0,1912.0,1795000.0,718.0
10013,4.0,4.0,2100.0,2020.0,5195000.0,2474.0
10014,1.0,1.0,788.0,2006.0,820000.0,1041.0
