,style,street,city,zip_code,beds,full_baths,sqft,year_built,days_on_mls,list_price,price_per_sqft,year,month,day
6990,COOP,244-35  61st Ave,Little Neck,11362,2.0,1.0,938.0,1953.0,87,339500.0,362.0,2023,10,11
6991,SINGLE_FAMILY,2738  Miles Ave,Bronx,10465,3.0,1.0,936.0,1930.0,87,399000.0,426.0,2023,10,11
6992,COOP,301 E 48th St,New York,10017,0.0,1.0,,1964.0,87,495000.0,,2023,10,11
6993,CONDOS,40-22  61st St,Woodside,11377,1.0,1.0,640.0,2023.0,87,658000.0,1028.0,2023,10,11
6994,COOP,440 E 56th St,Manhattan,10022,2.0,2.0,,1955.0,87,1299000.0,,2023,10,11
6995,SINGLE_FAMILY,66-49  Jay Ave,Maspeth,11378,2.0,2.0,1874.0,1930.0,87,719000.0,384.0,2023,10,11
6996,CONDOS,40-22  61st St,Woodside,11377,2.0,2.0,748.0,2023.0,87,812000.0,1086.0,2023,10,11
6997,MULTI_FAMILY,125-09  101st Ave,Richmond Hill South,11419,10.0,7.0,,2022.0,87,2359000.0,,2023,10,11
6998,SINGLE_FAMILY,178  Beach 24th St,Far Rockaway,11691,3.0,1.0,,1930.0,87,399999.0,,2023,10,11
6999,MULTI_FAMILY,229-12  145th Ave,Rosedale,11413,6.0,5.0,2400.0,1945.0,87,1298000.0,541.0,2023,10,11
7000,CONDOS,2  Bay Club Dr,Bayside,11360,2.0,2.0,1200.0,1980.0,87,785000.0,654.0,2023,10,11
7001,MULTI_FAMILY,154 E 105th St,New York,10029,32.0,12.0,7200.0,1914.0,87,4000000.0,556.0,2023,10,11
7002,COOP,86-16  60th Ave,Elmhurst,11373,1.0,1.0,,1963.0,87,190000.0,,2023,10,11
7003,CONDOS,35 E 38th St,New York,10016,0.0,1.0,500.0,1962.0,87,825000.0,1650.0,2023,10,11
7004,COOP,520 E 90th St,New York,10128,5.0,3.0,2400.0,1940.0,87,1995000.0,831.0,2023,10,11
7005,COOP,979 E 108th St,Brooklyn,11236,2.0,1.0,1021.0,1967.0,87,315000.0,309.0,2023,10,11
7006,SINGLE_FAMILY,153-20  78th Rd,Kew Gardens Hills,11367,3.0,1.0,,1950.0,87,700000.0,,2023,10,11
7007,COOP,165 W 66th St,Manhattan,10023,2.0,1.0,,1962.0,87,1075000.0,,2023,10,11
7008,CONDOS,40 E 72nd St,New York,10021,3.0,3.0,3132.0,1930.0,87,10500000.0,3352.0,2023,10,11
7009,COOP,130 E 67th St,Manhattan,10065,5.0,3.0,,1908.0,87,6775000.0,,2023,10,11
7010,CONDOS,7 E 20th St,Manhattan,10003,2.0,2.0,1500.0,1908.0,87,2695000.0,1797.0,2023,10,11
7011,TOWNHOMES,182  Sullivan St,Manhattan,10012,4.0,4.0,5075.0,1899.0,87,8495000.0,1674.0,2023,10,11
7012,MULTI_FAMILY,366  84th St,Brooklyn,11209,2.0,3.0,2480.0,1925.0,87,1900000.0,766.0,2023,10,11
7013,SINGLE_FAMILY,1478 E 93rd St,Brooklyn,11236,2.0,2.0,,1920.0,87,505000.0,,2023,10,11
7014,MULTI_FAMILY,1823  70th St,Brooklyn,11204,2.0,4.0,1540.0,1952.0,87,1589000.0,1032.0,2023,10,11
7015,COOP,756  Brady Ave,Bronx,10462,2.0,1.0,800.0,1932.0,87,189000.0,236.0,2023,10,11
7016,COOP,117 E 72nd St,Manhattan,10021,6.0,4.0,,1928.0,87,14000000.0,,2023,10,11
7017,COOP,570  Park Ave,New York,10065,3.0,3.0,,1915.0,87,5650000.0,,2023,10,11
7018,APARTMENT,445  Lafayette St,New York,10003,3.0,3.0,2248.0,2004.0,87,4000000.0,1779.0,2023,10,11
7019,MULTI_FAMILY,57-52  75th St,Middle Village,11379,5.0,2.0,,1925.0,87,2499990.0,,2023,10,11
7020,MULTI_FAMILY,442  Taylor Ave,Bronx,10473,2.0,2.0,,1940.0,87,609000.0,,2023,10,11
7021,MULTI_FAMILY,310-312  Hillside Ave,Staten Island,10304,10.0,4.0,4356.0,1925.0,87,1325000.0,304.0,2023,10,11
7022,COOP,5 E 84th St,Manhattan,10028,0.0,1.0,1500.0,1928.0,87,995000.0,663.0,2023,10,11
7023,CONDOS,85  Douglass St,Brooklyn,11231,2.0,2.0,2132.0,1920.0,87,2550000.0,1196.0,2023,10,11
7024,CONDOS,225 W 86th St,New York,10024,5.0,4.0,3956.0,1909.0,87,10710000.0,2707.0,2023,10,11
7025,COOP,1060  Park Ave,New York,10128,1.0,1.0,,1924.0,87,500000.0,,2023,10,11
7026,SINGLE_FAMILY,5020  Iselin Ave,Bronx,10471,6.0,6.0,,2005.0,87,7500000.0,,2023,10,11
7027,COOP,465  Park Ave,New York,10022,1.0,1.0,,1926.0,87,595000.0,,2023,10,11
7028,COOP,235 W 70th St,New York,10023,1.0,1.0,,1969.0,87,699000.0,,2023,10,11
7029,COOP,112-20  72nd Dr,Queens,11375,1.0,1.0,,1956.0,87,420000.0,,2023,10,11
7030,TOWNHOMES,136  Kane St,Brooklyn,11231,6.0,3.0,4000.0,1910.0,87,5995000.0,1499.0,2023,10,11
7031,MULTI_FAMILY,449 W 24th St,New York,10011,4.0,3.0,4073.0,1900.0,87,7995000.0,1963.0,2023,10,11
7032,CONDOS,524 E 72nd St,New York,10021,1.0,1.0,577.0,1988.0,87,995000.0,1724.0,2023,10,11
7033,TOWNHOMES,226  Macon St,Brooklyn,11216,6.0,4.0,3852.0,1899.0,87,2994000.0,777.0,2023,10,11
7034,COOP,301 W 108th St,Manhattan,10025,4.0,2.0,2024.0,1899.0,87,2295000.0,1134.0,2023,10,11
7035,SINGLE_FAMILY,160 E 105th St,New York,10029,8.0,5.0,5110.0,1952.0,87,6600000.0,1292.0,2023,10,11
7036,CONDOS,27  Thomson Ave,Queens,11101,1.0,2.0,1574.0,1928.0,87,1695000.0,1077.0,2023,10,11
7037,COOP,201 E 17th St,New York,10003,1.0,1.0,,1973.0,87,899000.0,,2023,10,11
7038,COOP,800 E 17th St,Brooklyn,11230,2.0,2.0,1035.0,1938.0,87,740000.0,715.0,2023,10,11
7039,SINGLE_FAMILY,1814  Avenue J,Brooklyn,11230,5.0,4.0,2142.0,1910.0,87,1750000.0,817.0,2023,10,11
7040,SINGLE_FAMILY,3811  Hylan Blvd,Staten Island,10308,3.0,1.0,1108.0,1970.0,87,558000.0,504.0,2023,10,11
7041,COOP,340 W 55th St,Manhattan,10019,1.0,1.0,,1925.0,87,650000.0,,2023,10,11
7042,COOP,15 W 72nd St,Manhattan,10023,1.0,1.0,,1964.0,87,749000.0,,2023,10,11
7043,COOP,42-65  Kissena Blvd,Flushing,11355,2.0,1.0,,1965.0,87,488888.0,,2023,10,11
7044,CONDOS,220  Central Park,New York,10019,3.0,3.0,3114.0,2016.0,87,33750000.0,10838.0,2023,10,11
7045,CONDOS,464 W 44th St,New York,10036,2.0,2.0,1050.0,2007.0,87,1350000.0,1286.0,2023,10,11
7046,TOWNHOMES,5473  Kings Hwy,Brooklyn,11203,4.0,2.0,2266.0,1940.0,87,700000.0,309.0,2023,10,11
7047,COOP,67-12  Yellowstone Blvd,Forest Hills,11375,1.0,1.0,,1950.0,87,280000.0,,2023,10,11
7048,COOP,8  Fordham Hill Oval,Bronx,10468,3.0,1.0,1200.0,1955.0,87,350000.0,292.0,2023,10,11
7049,COOP,850  Park Avenue Ave,Manhattan,10021,3.0,2.0,,1914.0,87,5695000.0,,2023,10,11
7050,LAND,465  Hancock St,Bedford Stuyvesant,11233,2.0,2.0,,1952.0,87,900000.0,,2023,10,11
7051,SINGLE_FAMILY,87 E 38th St,Brooklyn,11203,2.0,2.0,2242.0,1945.0,87,750000.0,335.0,2023,10,11
7052,SINGLE_FAMILY,143-15  Negundo Ave,Flushing,11355,2.0,1.0,1128.0,1935.0,87,728000.0,645.0,2023,10,11
7053,SINGLE_FAMILY,134  Beaumont St,Brooklyn,11235,5.0,3.0,2488.0,1920.0,87,1699000.0,683.0,2023,10,11
7054,COOP,2400 E 3rd St,Brooklyn,11223,2.0,1.0,1250.0,1952.0,87,479000.0,383.0,2023,10,11
7055,LAND,149-37  78 St,Howard Beach,11414,2.0,2.0,,1952.0,87,4700000.0,,2023,10,11
7056,MULTI_FAMILY,1743  Montgomery Ave,Bronx,10453,8.0,2.0,3288.0,1910.0,87,900000.0,274.0,2023,10,11
7057,CONDOS,7065  Queens Blvd,Woodside,11377,1.0,1.0,753.0,2022.0,87,585000.0,777.0,2023,10,11
7058,MULTI_FAMILY,160 E 105th St,New York,10029,8.0,4.0,5110.0,1910.0,87,2600000.0,509.0,2023,10,11
7059,CONDOS,7065  Queens Blvd,Woodside,11377,1.0,1.0,567.0,2022.0,87,510000.0,899.0,2023,10,11
7060,COOP,44  Walker St,Manhattan,10013,2.0,2.0,,1915.0,87,3500000.0,,2023,10,11
7061,COOP,67-25  Clyde St,Forest Hills,11375,1.0,1.0,,1955.0,87,280000.0,,2023,10,11
7062,TOWNHOMES,4615  Delafield Ave,Bronx,10471,4.0,2.0,3784.0,1975.0,87,1650000.0,436.0,2023,10,11
7063,MULTI_FAMILY,1523  65th St,Brooklyn,11219,2.0,5.0,4788.0,1931.0,87,2300000.0,480.0,2023,10,11
7064,CONDOS,1173  Rogers Ave,Brooklyn,11226,1.0,1.0,490.0,1952.0,87,455000.0,929.0,2023,10,11
7065,SINGLE_FAMILY,164-22  91st St,Howard Beach,11414,3.0,2.0,,1965.0,87,849000.0,,2023,10,11
7066,CONDOS,43-12  Robinson St,Flushing,11355,2.0,2.0,937.0,2011.0,87,738000.0,788.0,2023,10,11
7067,COOP,400 E 56th St,New York,10022,2.0,2.0,1500.0,1968.0,87,1481500.0,988.0,2023,10,11
7068,SINGLE_FAMILY,12  Galesville Ct,Staten Island,10305,3.0,1.0,1202.0,1950.0,87,590000.0,491.0,2023,10,11
7069,SINGLE_FAMILY,4615  Delafield Ave,Bronx,10471,4.0,3.0,3784.0,1975.0,87,1650000.0,436.0,2023,10,11
7070,CONDOS,37-20  Prince St,Flushing,11354,2.0,1.0,574.0,2008.0,87,628000.0,1094.0,2023,10,11
7071,MULTI_FAMILY,405  Kosciuszko St,Brooklyn,11221,6.0,3.0,2310.0,1901.0,87,1599999.0,693.0,2023,10,11
7072,CONDOS,405  Quincy St,Brooklyn,11221,1.0,1.0,626.0,2017.0,87,675000.0,1078.0,2023,10,11
7073,COOP,136 E 76th St,Manhattan,10021,1.0,1.0,,1961.0,87,1100000.0,,2023,10,11
7074,TOWNHOMES,87  Richmond Hill Rd,Staten Island,10314,3.0,1.0,1350.0,1992.0,87,528000.0,391.0,2023,10,11
7075,CONDOS,43-17  Union St,Flushing,11355,1.0,1.0,689.0,2005.0,87,550000.0,798.0,2023,10,11
7076,SINGLE_FAMILY,80-33  169th St,Jamaica,11432,5.0,4.0,,2023.0,87,1668000.0,,2023,10,11
7077,CONDOS,140-20  Cherry Ave,Flushing,11355,0.0,1.0,359.0,2023.0,87,416000.0,1159.0,2023,10,11
7078,COOP,4320  Van Cortlandt Park,Bronx,10470,2.0,2.0,1050.0,1958.0,87,279000.0,266.0,2023,10,11
7079,CONDOS,140-20  Cherry Ave,Flushing,11355,2.0,1.0,613.0,2023.0,87,668000.0,1090.0,2023,10,11
7080,COOP,131 E 66th /Sr3 St,Manhattan,10065,4.0,2.0,,1907.0,87,4650000.0,,2023,10,11
7081,CONDOS,377  Rector Pl,Manhattan,10280,5.0,3.0,3180.0,1986.0,87,4500000.0,1415.0,2023,10,11
7082,COOP,470 W 146th St,Manhattan,10031,2.0,1.0,,1926.0,87,355000.0,,2023,10,11
7083,COOP,175 E 62nd St,Manhattan,10065,1.0,1.0,1000.0,1963.0,87,599000.0,599.0,2023,10,11
7084,COOP,150 W End Ave,Brooklyn,11235,1.0,1.0,700.0,1952.0,87,239000.0,341.0,2023,10,11
7085,CONDOS,180 E 88th St,New York,10128,0.0,1.0,597.0,2019.0,87,1295000.0,2169.0,2023,10,11
7086,COOP,215 W 75th St,Manhattan,10023,1.0,1.0,,1924.0,87,995000.0,,2023,10,11
7087,SINGLE_FAMILY,300  Mosely Ave,Staten Island,10312,3.0,1.0,2106.0,1965.0,87,798888.0,379.0,2023,10,11
7088,COOP,570  Park Ave,New York,10065,3.0,3.0,,1915.0,87,5650000.0,,2023,10,11
7089,MULTI_FAMILY,139-20  Glassboro Ave,Jamaica,11435,6.0,5.0,,2023.0,87,1195000.0,,2023,10,11
7090,SINGLE_FAMILY,1139  72nd St,Brooklyn,11228,3.0,2.0,1504.0,1930.0,87,1525000.0,1014.0,2023,10,11
7091,SINGLE_FAMILY,1056  Arden Ave,Staten Island,10312,3.0,1.0,980.0,1925.0,87,649000.0,662.0,2023,10,11
7092,COOP,84-51  Beverly Rd,Kew Gardens,11415,2.0,1.0,,1941.0,87,410000.0,,2023,10,11
7093,COOP,235 E 22nd St,Manhattan,10010,2.0,2.0,800.0,1931.0,87,760000.0,950.0,2023,10,11
7094,MULTI_FAMILY,848  Richmond Rd,Staten Island,10304,6.0,2.0,2552.0,2012.0,87,1045800.0,410.0,2023,10,11
7095,COOP,2165  Matthews Ave,Bronx,10462,0.0,1.0,450.0,1968.0,87,125000.0,278.0,2023,10,11
7096,COOP,100-11  67th Rd,Forest Hills,11375,2.0,1.0,900.0,1950.0,87,507500.0,564.0,2023,10,11
7097,CONDOS,30  Orchard St,Manhattan,10002,2.0,2.0,1488.0,2010.0,87,2750000.0,1848.0,2023,10,11
7098,COOP,87  Saint Marks Pl,New York,10009,0.0,1.0,400.0,1940.0,87,149000.0,373.0,2023,10,11
7099,COOP,340 E 74th St,Manhattan,10021,1.0,1.0,,1957.0,87,935000.0,,2023,10,11
7100,CONDOS,200  Rector Pl,New York,10280,1.0,1.0,,1987.0,87,925000.0,,2023,10,11
7101,MULTI_FAMILY,64-33  Central Ave,Glendale,11385,7.0,2.0,3056.0,1920.0,89,948000.0,310.0,2023,10,9
7102,SINGLE_FAMILY,92-35  214th Pl,Queens Village,11428,3.0,1.0,,1910.0,89,720000.0,,2023,10,9
7103,CONDOS,300 E 33rd St,New York,10016,1.0,1.0,900.0,1961.0,89,850000.0,944.0,2023,10,9
7104,CONDOS,429  Kent Ave,Brooklyn,11249,3.0,3.0,3341.0,2015.0,89,2800000.0,838.0,2023,10,9
7105,CONDOS,429  Kent Ave,Brooklyn,11249,2.0,2.0,1340.0,2015.0,89,1695000.0,1265.0,2023,10,9
7106,CONDOS,204  Forsyth St,New York,10002,2.0,2.0,1542.0,2017.0,89,2895000.0,1877.0,2023,10,9
7107,CONDOS,467  Central Park,New York,10025,6.0,4.0,2607.0,1929.0,89,3950000.0,1515.0,2023,10,9
7108,COOP,129 W 22nd St,New York,10011,4.0,3.0,,1909.0,89,4995000.0,,2023,10,9
7109,TOWNHOMES,164 E 91st St,New York,10128,5.0,7.0,5000.0,1910.0,89,7995000.0,1599.0,2023,10,9
7110,COOP,82-40  Austin St,Kew Gardens,11415,1.0,1.0,700.0,1950.0,89,245000.0,350.0,2023,10,9
7111,COOP,200  Central Park,New York,10019,0.0,1.0,550.0,1964.0,89,699000.0,1271.0,2023,10,9
7112,SINGLE_FAMILY,1115  Putman Ave,Brooklyn,11221,12.0,4.0,,1910.0,89,1400000.0,,2023,10,9
7113,COOP,10  Bay St Lndg,Staten Island,10301,1.0,1.0,950.0,1906.0,89,519000.0,546.0,2023,10,9
7114,MULTI_FAMILY,73-28  173rd St,Fresh Meadows,11366,4.0,2.0,,1950.0,89,1398000.0,,2023,10,9
7115,CONDOS,2121  Shore Pkwy,Brooklyn,11214,1.0,1.0,787.0,1965.0,89,408000.0,518.0,2023,10,9
7116,CONDOS,275  Greenwich St,New York,10007,1.0,1.0,900.0,1987.0,89,1440000.0,1600.0,2023,10,9
7117,CONDOS,133-38  Sanford Ave,Flushing,11355,2.0,2.0,1090.0,2005.0,89,1080000.0,991.0,2023,10,9
7118,CONDOS,1  Central Park,Manhattan,10019,3.0,2.0,2806.0,1907.0,89,13900000.0,4954.0,2023,10,9
7119,TOWNHOMES,66-27  Gray St,Middle Village,11379,3.0,1.0,1296.0,1957.0,89,849000.0,655.0,2023,10,9
7120,MULTI_FAMILY,149  Dartmouth Loop,Staten Island,10306,3.0,2.0,1300.0,2005.0,89,729000.0,561.0,2023,10,9
7121,COOP,245 E 35th St,Manhattan,10016,1.0,1.0,,1964.0,89,450000.0,,2023,10,9
7122,SINGLE_FAMILY,78-34  Cypress Hills St,Glendale,11385,3.0,2.0,2016.0,1920.0,89,798000.0,396.0,2023,10,9
7123,TOWNHOMES,163-18  122 Ave,Queens,11434,3.0,2.0,1424.0,1920.0,89,675000.0,474.0,2023,10,9
7124,MULTI_FAMILY,138-80  Francis Lewis Blvd,Jamaica,11422,4.0,3.0,,1925.0,89,955000.0,,2023,10,9
7125,SINGLE_FAMILY,163-18  122nd Ave,Jamaica,11434,3.0,2.0,1424.0,1920.0,89,675000.0,474.0,2023,10,9
7126,CONDOS,134 W End Ave,Brooklyn,11235,2.0,2.0,1054.0,2008.0,89,720000.0,683.0,2023,10,9
7127,COOP,860 W 181st St,New York,10033,1.0,1.0,,1923.0,89,449000.0,,2023,10,9
7128,TOWNHOMES,215 W 138th St,Manhattan,10030,6.0,4.0,4400.0,1910.0,89,3450000.0,784.0,2023,10,9
7129,CONDOS,10  Quincy St,Brooklyn,11238,2.0,2.0,1143.0,1930.0,89,1725000.0,1509.0,2023,10,9
7130,COOP,111-09  66th Ave,Forest Hills,11375,1.0,1.0,650.0,1949.0,89,272000.0,418.0,2023,10,9
7131,SINGLE_FAMILY,164-33  77th Ave,Flushing,11366,6.0,2.0,,1930.0,89,1100000.0,,2023,10,9
7132,CONDOS,641  5th Ave,Manhattan,10022,2.0,2.0,1792.0,1976.0,89,3550000.0,1981.0,2023,10,9
7133,SINGLE_FAMILY,21422  111th Rd,Queens Village,11429,0.0,2.0,,1952.0,89,300000.0,,2023,10,9
7134,COOP,105-15  66th Rd,Forest Hills,11375,2.0,1.0,950.0,1950.0,89,399000.0,420.0,2023,10,9
7135,MULTI_FAMILY,34-51  41st St,Long Island City,11101,12.0,6.0,,1918.0,89,1695000.0,,2023,10,9
7136,SINGLE_FAMILY,114-13  203rd St,Jamaica,11412,3.0,1.0,,1945.0,89,673999.0,,2023,10,9
7137,COOP,200 E 57th St,Manhattan,10022,2.0,2.0,,1960.0,89,1299000.0,,2023,10,9
7138,SINGLE_FAMILY,1284  Givan Ave,Bronx,10469,3.0,1.0,1280.0,1955.0,89,560000.0,438.0,2023,10,9
7139,MULTI_FAMILY,104-06  103 Ave,Ozone Park,11417,4.0,4.0,,1920.0,89,829999.0,,2023,10,9
7140,COOP,37-21  80 St,Jackson Heights,11372,1.0,1.0,570.0,1929.0,89,305000.0,535.0,2023,10,9
7141,COOP,3  Fordham Hill Oval,Bronx,10468,2.0,1.0,1000.0,1950.0,89,260000.0,260.0,2023,10,9
7142,COOP,35-35  75th St,Queens,11372,0.0,1.0,,1941.0,89,265000.0,,2023,10,9
7143,MULTI_FAMILY,41  Marisa Cir,Staten Island,10309,3.0,2.0,2310.0,1984.0,89,915000.0,396.0,2023,10,9
7144,COOP,141-05  Pershing Cres,Briarwood,11435,2.0,1.0,1100.0,1959.0,89,290000.0,264.0,2023,10,9
7145,CONDOS,148-09  Northern Blvd,Queens,11354,3.0,2.0,1629.0,1924.0,89,998000.0,613.0,2023,10,9
7146,COOP,63-89  Saunders St,Rego Park,11374,1.0,1.0,,1942.0,89,299000.0,,2023,10,9
7147,CONDOS,2  Bay Club Dr,Bayside,11360,0.0,1.0,500.0,1972.0,89,349000.0,698.0,2023,10,9
7148,COOP,419 E 87th St,New York,10128,0.0,1.0,,1920.0,89,275000.0,,2023,10,9
7149,COOP,235 E 22nd St,New York,10010,1.0,1.0,,1931.0,89,1180000.0,,2023,10,9
7150,COOP,86  Beaver St,Brooklyn,11206,2.0,1.0,,2008.0,89,425000.0,,2023,10,9
7151,LAND,102  Montgomery Ave,Staten Island,10301,2.0,2.0,,1952.0,89,299999.0,,2023,10,9
7152,MULTI_FAMILY,1611  84th St,Brooklyn,11214,4.0,2.0,1800.0,1935.0,89,1188888.0,660.0,2023,10,9
7153,LAND,98  Discala Ln,Staten Island,10312,2.0,2.0,,1952.0,89,2800000.0,,2023,10,9
7154,COOP,3000  Valentine Ave,Bronx,10458,1.0,1.0,840.0,1937.0,89,155000.0,185.0,2023,10,9
7155,COOP,409  Edgecombe Ave,New York,10032,2.0,1.0,1275.0,1917.0,89,545000.0,427.0,2023,10,9
7156,MULTI_FAMILY,1059  Vincent Ave,Bronx,10465,4.0,2.0,1520.0,1925.0,89,750000.0,493.0,2023,10,9
7157,COOP,84-25  118 St,Kew Gardens,11415,1.0,1.0,,1961.0,89,225000.0,,2023,10,9
7158,MULTI_FAMILY,47-21  198th St,Flushing,11358,5.0,3.0,1632.0,1920.0,89,1248000.0,765.0,2023,10,9
7159,COOP,344 W 48th St,New York,10036,0.0,1.0,,1900.0,89,330000.0,,2023,10,9
7160,MULTI_FAMILY,80-14  90th Rd,Woodhaven,11421,5.0,2.0,,1920.0,89,1075000.0,,2023,10,9
7161,SINGLE_FAMILY,150-37  Linden Blvd,Jamaica,11434,3.0,1.0,,1930.0,89,500000.0,,2023,10,9
7162,COOP,83-30  98 St,Woodhaven,11421,2.0,1.0,,1952.0,89,275000.0,,2023,10,9
7163,MULTI_FAMILY,24907  88th Rd,Bellerose,11426,5.0,2.0,1550.0,1925.0,89,898888.0,580.0,2023,10,9
7164,TOWNHOMES,971 E 40th St,Brooklyn,11210,3.0,2.0,2000.0,1920.0,89,860000.0,430.0,2023,10,9
7165,MULTI_FAMILY,30-41  82nd St,East Elmhurst,11370,7.0,5.0,,2006.0,89,1548000.0,,2023,10,9
7166,MULTI_FAMILY,32-30  106th St,East Elmhurst,11369,8.0,5.0,,2004.0,89,2075000.0,,2023,10,9
7167,SINGLE_FAMILY,116-11  169th St,Jamaica,11434,4.0,3.0,,1920.0,89,799000.0,,2023,10,9
7168,MULTI_FAMILY,205  Dahlgren Pl,Brooklyn,11228,5.0,4.0,,2022.0,89,2188000.0,,2023,10,9
7169,COOP,4  Dartmouth St,Forest Hills,11375,2.0,1.0,1069.0,1917.0,89,550000.0,514.0,2023,10,9
7170,MULTI_FAMILY,57-44  Van Doren St,Corona,11368,7.0,6.0,,1989.0,89,1650000.0,,2023,10,9
7171,COOP,6  Fordham Hill Oval,Bronx,10468,1.0,1.0,850.0,1950.0,89,170000.0,200.0,2023,10,9
7172,MULTI_FAMILY,557  Eldert Ln,Brooklyn,11208,7.0,3.0,,1965.0,89,1499999.0,,2023,10,9
7173,COOP,1506  Overing St,Bronx,10461,1.0,1.0,750.0,1926.0,89,173985.0,232.0,2023,10,9
7174,MULTI_FAMILY,88-04  69th Rd,Forest Hills,11375,4.0,3.0,,1930.0,89,918000.0,,2023,10,9
7175,COOP,61-20  Grand Central Pkwy,Forest Hills,11375,2.0,1.0,1200.0,1967.0,89,449000.0,374.0,2023,10,9
7176,COOP,170 E 94th St,Manhattan,10128,2.0,2.0,,1933.0,89,1695000.0,,2023,10,9
7177,SINGLE_FAMILY,39  Rene Dr,Staten Island,10306,5.0,2.0,2184.0,1960.0,89,899000.0,412.0,2023,10,9
7178,SINGLE_FAMILY,7316  Ridge Blvd,Brooklyn,11209,4.0,3.0,3225.0,1910.0,89,1750000.0,543.0,2023,10,9
7179,CONDOS,260  Park Ave,New York,10010,0.0,2.0,,1952.0,89,2327000.0,,2023,10,9
7180,COOP,2932 W 5th St,Brooklyn,11224,2.0,1.0,1000.0,1952.0,90,375000.0,375.0,2023,10,8
7181,CONDOS,1  Central Park,New York,10019,3.0,3.0,2800.0,1907.0,90,14150000.0,5054.0,2023,10,8
7182,CONDOS,721  Fifth Ave,New York,10022,3.0,3.0,3496.0,1983.0,90,10500000.0,3003.0,2023,10,8
7183,CONDOS,136  14th St,Brooklyn,11215,1.0,2.0,903.0,2022.0,90,1250000.0,1384.0,2023,10,8
7184,COOP,380 W 12th St,New York,10014,3.0,3.0,2800.0,1939.0,90,5400000.0,1929.0,2023,10,8
7185,COOP,1855 E 12th St,Brooklyn,11229,0.0,1.0,550.0,1952.0,90,229000.0,416.0,2023,10,8
7186,CONDOS,347 W 57th St,New York,10019,1.0,1.0,620.0,1983.0,90,870000.0,1403.0,2023,10,8
7187,COOP,10  Bay Street Lndg,Staten Island,10301,1.0,1.0,950.0,1952.0,90,439000.0,462.0,2023,10,8
7188,SINGLE_FAMILY,181  Meisner Ave,Staten Island,10306,4.0,2.0,2428.0,1972.0,90,1325000.0,546.0,2023,10,8
7189,COOP,33-39  80th St,Queens,11372,3.0,2.0,,1952.0,90,940000.0,,2023,10,8
7190,MULTI_FAMILY,6819  3rd Ave,Nyc,11220,2.0,2.0,,1952.0,91,3250000.0,,2023,10,7
7191,MULTI_FAMILY,264 N 9th St,Brooklyn,11211,5.0,2.0,2075.0,1899.0,91,3750000.0,1807.0,2023,10,7
7192,CONDOS,144 N 8th St,Brooklyn,11249,2.0,2.0,1194.0,2011.0,91,2450000.0,2052.0,2023,10,7
7193,SINGLE_FAMILY,38-12  31st St,Long Island City,11101,2.0,2.0,,1920.0,91,1550000.0,,2023,10,7
7194,LAND,177-06  Wexford Ter,Jamaica,11432,2.0,2.0,,1952.0,91,3598000.0,,2023,10,7
7195,CONDOS,156  Devoe St,Brooklyn,11211,2.0,2.0,875.0,2023.0,91,1249000.0,1427.0,2023,10,7
7196,CONDOS,138 E 50th St,New York,10022,4.0,4.0,2756.0,2019.0,91,7985000.0,2897.0,2023,10,7
7197,COOP,415 E 52nd St,New York,10022,2.0,2.0,1400.0,1956.0,91,1175000.0,839.0,2023,10,7
7198,CONDOS,215 E 19th St,New York,10003,0.0,1.0,682.0,1920.0,91,1195000.0,1752.0,2023,10,7
7199,MULTI_FAMILY,666  Grand St,Brooklyn,11211,11.0,7.0,5500.0,1920.0,91,2200000.0,400.0,2023,10,7
7200,COOP,227 W 17th St,New York,10011,4.0,2.0,4900.0,1910.0,91,4200000.0,857.0,2023,10,7
7201,COOP,339 E 58th St,New York,10022,2.0,2.0,,1930.0,91,995000.0,,2023,10,7
7202,SINGLE_FAMILY,5040  Goodridge Ave,Bronx,10471,8.0,8.0,9000.0,2015.0,91,4900000.0,544.0,2023,10,7
7203,COOP,415 E 52nd St,New York,10022,1.0,1.0,,1956.0,91,525000.0,,2023,10,7
7204,MULTI_FAMILY,555  Eldert Ln,Brooklyn,11208,7.0,3.0,,1965.0,91,1299999.0,,2023,10,7
7205,COOP,220  Madison Ave,New York,10016,2.0,2.0,,1940.0,91,1695000.0,,2023,10,7
7206,COOP,39-65  52nd St,Woodside,11377,1.0,1.0,,1961.0,91,368000.0,,2023,10,7
7207,COOP,60  Cooper St,New York,10034,1.0,1.0,,1936.0,91,389000.0,,2023,10,7
7208,LAND,1875  Richmond Ave,Staten Island,10314,2.0,2.0,,1952.0,91,1150000.0,,2023,10,7
7209,LAND,1875  Richmond Ave,Staten Island,10314,2.0,2.0,,1952.0,91,1150000.0,,2023,10,7
7210,SINGLE_FAMILY,1648  Marine Pkwy,Brooklyn,11234,3.0,1.0,1392.0,1925.0,91,999000.0,718.0,2023,10,7
7211,SINGLE_FAMILY,1648  Marine Pkwy,Brooklyn,11234,3.0,1.0,1392.0,1925.0,91,999000.0,718.0,2023,10,7
7212,SINGLE_FAMILY,116-11  169 St,Jamaica Queens,11434,4.0,2.0,,1952.0,91,799000.0,,2023,10,7
7213,CONDOS,140 E 56th St,Manhattan,10022,1.0,1.0,,1956.0,91,875000.0,,2023,10,7
7214,LAND,98  Discala Ln,Staten Island,10312,2.0,2.0,,1952.0,91,2800000.0,,2023,10,7
